Cell,X,Y
Cell152102,12516.03702666116,-15742.156175886461
Cell152172,2568.9724310328183,-14210.235842002628
Cell152747,-11138.941103230893,13188.286658289735
Cell152933,24687.07752038051,-6633.631109474428
Cell153452,6973.756300943401,-7377.6661138413665
Cell153681,-4670.721852759099,7827.31436342786
Cell154057,1190.8693924120998,-15490.809398290627
Cell154154,-8309.816874373266,18651.32838294468
Cell154370,-8214.235956769893,17666.505097745678
Cell154477,6525.040798866241,-12229.194726385676
Cell155064,852.1221730139056,-15916.253183104565
Cell155070,4811.605731795505,32718.990393348784
Cell155395,9271.225461913082,-6393.6737508682745
Cell155491,8019.404469809671,36408.08290192175
Cell155577,18440.41488879653,719.2914856955173
Cell155627,7476.788551574434,34171.00022395214
Cell155871,-957.0635070970004,33698.200371937084
Cell156318,2789.6804016109195,-12742.400854616857
Cell156481,-2682.738240478424,-11701.740291253684
Cell156484,-11227.375567692226,13767.89213455469
Cell156742,3918.173406594817,-162.2330817514845
Cell156773,9738.097451005786,-14631.865858512636
Cell157316,2170.4664194665247,-8180.782206133099
Cell157363,-5159.414044138322,-6704.413280460012
Cell157375,-11711.048235096838,13425.32998297471
Cell157533,9220.861343705626,-16848.713832514353
Cell157623,-15616.149259467365,3957.2608450042985
Cell157647,7031.9897193336965,-5984.119506183727
Cell157659,-13315.927269110098,5978.9666084576
Cell158182,-863.2972362104814,27900.151145786287
Cell158311,-5582.891706521687,8662.577545474696
Cell158535,4877.320356996672,-9283.227386382363
Cell158936,3604.822738269473,-5884.528547747336
Cell159095,5065.421292954458,-4834.027538031834
Cell159243,-12094.211591906067,13084.732573670659
Cell159424,-702.98322462195,-9624.584685006319
Cell159441,6155.838339159491,-15853.650775662833
Cell159785,3557.555700066062,-12767.000378783712
Cell159832,1400.067924286443,28920.34545876612
Cell160307,-11034.549349193865,-6432.270931473271
Cell160531,-3204.683025123121,-11695.6189835516
Cell160795,17090.80657102606,1291.6922651252341
Cell161222,-6112.576094369947,-6381.184026665726
Cell161651,5410.478769742182,38409.84393719516
Cell161796,2174.823657694741,-7393.688664361474
Cell161998,8215.505243053489,-10238.159117046773
Cell162413,-15236.236183550483,-523.5476959489529
Cell163153,587.2304752540783,-12051.084649265887
Cell163495,-12702.590528144274,7004.10495632183
Cell163837,-4879.657723738782,23051.697612739215
Cell164305,8591.985481462758,36826.27979223211
Cell164923,-12735.526008679195,1970.250245380449
Cell165242,4861.198819548907,-14094.31835550018
Cell165276,6986.487484374688,4985.176839896045
Cell165290,-4101.107450393621,-4267.872823254653
Cell165300,3071.8332038976064,-13057.740529248162
Cell165394,21580.71909631094,-13012.309677272686
Cell165400,-12444.161824153427,10652.443246850513
Cell165661,-5182.396777037411,23605.87254616679
Cell165735,16657.35788770322,-12844.734455394595
Cell165761,-5433.414974924972,3404.724094729198
Cell165899,-10320.175432368847,-5092.831084497568
Cell165957,-13708.181916266938,-2543.1827608039043
Cell165992,-2443.630036599926,7056.310376634438
Cell166409,8020.8951468698115,3212.653490257834
Cell166821,-5002.213323926493,-8710.284260432742
Cell166865,14784.095431039133,-14751.388382655545
Cell168069,-1746.768641964891,31042.239802241747
Cell168182,2593.6151302748117,31042.709595895154
Cell168501,3036.3397542012867,37291.63413179287
Cell168765,7849.401161234228,-6198.260695739212
Cell169363,7534.269803723536,-15024.43352207408
Cell169980,17225.577917770453,-7954.984941386081
Cell170442,14231.832151523933,-13320.335746749173
Cell170942,2043.5080275100308,23041.29974627001
Cell171403,5860.623019273431,-13913.05232671049
Cell172059,7406.517471736501,34923.31763582433
Cell172334,-4487.6097048705005,-7342.910455646256
Cell173078,-1578.6054308554149,28873.306823467385
Cell173177,-9388.058729941551,4909.547410871681
Cell173270,-13924.789658523474,3696.0957351003854
Cell173415,4105.118000630556,-14686.507912128416
Cell173558,-9122.40067492104,17563.463619276128
Cell173569,-8970.967285840168,16351.694529527984
Cell174195,8013.41815291876,39040.94374909478
Cell175000,13281.452139884042,-5913.875166920239
Cell175127,9134.722427935487,-16675.264442055497
Cell175163,4936.054705476978,-9769.903213785863
Cell175406,-9331.998821465328,-6269.293253216222
Cell175682,4834.170099408307,-9719.83804196236
Cell175885,-4944.6491522804645,-4892.995510128226
Cell176246,-8646.040623281211,4861.317039948039
Cell176687,-5322.38730043883,22719.020781001433
Cell177820,10107.715070963466,35726.46007849176
Cell177909,4676.736064219295,-13765.239271489072
Cell178418,-11128.487307412042,5601.702753133722
Cell179542,8677.146519550757,-14022.502872581677
Cell179928,-581.1643188061249,34886.60973757965
Cell180007,8603.480554462709,-10535.032848992332
Cell180024,-15154.998043242429,315.8040845219856
Cell180609,22509.09611439424,-12904.879233421918
Cell180691,2442.6526481658925,-12756.067682893357
Cell181187,8321.298396196249,35039.80941946479
Cell181421,5930.2560942411055,-15017.255710094762
Cell181830,512.541408012375,6111.554890235142
Cell182242,-513.9648252609425,27321.219439865297
Cell182523,7434.542706731807,-12150.923761365017
Cell183026,2515.307706539555,5278.849934198805
Cell183529,-4069.126038670077,-13242.167276457987
Cell183856,3362.636060673827,-11546.695064869105
Cell184013,5888.74982965267,-16029.959759784771
Cell184133,404.24836172495935,7797.658539848341
Cell184583,-6278.7836253173355,9321.091673420438
Cell184960,5241.371448574531,6341.848824640548
Cell185194,-315.84305213861444,-1330.3723843024
Cell185565,-3322.456234601193,19001.874353292405
Cell186120,-1835.7719963950192,27265.428641959366
Cell186138,-14872.287789110138,4051.975696702203
Cell186308,-1453.4343042859728,31933.97932156223
Cell186611,10408.81728503622,-9754.083918514552
Cell186832,4916.516439366996,3496.474802676877
Cell187075,-9227.997877229165,-9397.248344973561
Cell187620,-10047.891376170552,16833.841972013237
Cell187853,-165.84249757325108,-6943.761231060136
Cell188045,4229.4907242845775,-3985.640258721564
Cell188722,1448.0397604642412,30372.711799125023
Cell189016,-10836.631041642879,-8472.765535327546
Cell189102,25896.346057160717,-8476.833741042748
Cell189341,-8344.305336913763,-10813.025613037102
Cell189457,25190.654527921663,-7051.744254647513
Cell189747,-11112.647800758205,-8241.286638174248
Cell189886,-5506.189926791297,6878.9394503543135
Cell190137,9618.605057608756,-8375.848835647983
Cell190182,7731.282462473107,34759.72851144436
Cell190191,10690.653201861784,2295.702803076418
Cell190669,-13591.19803888862,-5870.978498073607
Cell191047,-1351.5191396607534,-15013.182876387391
Cell191057,-472.99415476244343,-11575.053802399741
Cell191150,7877.028998287323,1358.176915777637
Cell191843,-5839.060825739768,-9698.696928382304
Cell191853,-1660.1447333974345,-6021.188269377042
Cell191934,6541.149406771195,-12305.34227847081
Cell192110,23490.848644372094,-5837.137755542187
Cell192189,912.9068550110246,25050.52746451033
Cell192314,-15042.261072196832,1691.7954115279665
Cell192407,14366.649240061559,-10604.394453293364
Cell192438,9328.351253485176,-9474.352481659278
Cell192528,-1875.8244893227948,-1019.6622867132331
Cell192640,7761.885244722336,-15098.722470754637
Cell192859,1417.4620109542313,30431.488095904282
Cell192979,-15512.835100617178,205.69516185700547
Cell193524,1025.7561035734075,-13903.79674975385
Cell193750,-1401.1178860179477,-13010.912418625248
Cell194141,4962.297005388448,3679.88582708296
Cell194152,-7307.777353052175,19724.08983469515
Cell194547,8345.15196072407,35757.96104232986
Cell194933,1882.5718782064512,-6946.810703996441
Cell195100,-195.4627198896722,-14003.30301084862
Cell195121,17377.435916406735,-5717.3862476315735
Cell195262,524.7830443214779,-10012.488264832933
Cell195656,-7079.266593767607,-6604.160786724022
Cell196064,-189.2099278978747,-14126.709692729357
Cell196211,5022.792930653751,-9720.011313414268
Cell196231,-15126.019427989477,-935.0369898598738
Cell196615,4812.907387768695,-13881.771179073208
Cell196841,17269.487431948222,-4779.97069994533
Cell197041,-13486.180527278813,8362.152397611475
Cell197267,-13085.961549771875,8933.085080254315
Cell197322,8803.594827427143,38838.44308396488
Cell197526,-6749.174394389501,-9431.228604512302
Cell197606,-1499.3498148164583,32880.160708529496
Cell197743,-6066.295980989376,-12093.271599960724
Cell197802,3761.7266276234113,-11123.752696569849
Cell198578,22454.077970087492,-5770.386837466057
Cell198747,7150.704695683665,38792.13355608718
Cell198823,9402.755065535022,-10658.741732364228
Cell198946,-11518.961396637114,3041.589948433963
Cell199177,6472.209945892395,3247.705830223959
Cell199595,-1311.7590000305163,-7251.123142411878
Cell199953,-4772.2895313974195,9860.951785874322
Cell200090,19581.261082636946,-4447.78599648845
Cell200716,-6611.5507334889,9315.817955833078
Cell201347,-4005.1029169781295,-6544.098160595837
Cell201970,-7020.453749405569,-4397.082458874108
Cell202060,-6172.247740607488,-11125.03251671747
Cell202102,3115.6121018142853,-7713.779518852016
Cell202725,3074.235944154743,-11630.762296354726
Cell202939,-5722.934950609323,-2913.2034725179265
Cell203162,8260.249133915482,1655.340055498566
Cell203380,8108.454729396946,-9244.405867856902
Cell203533,7204.749776756715,1635.9895322669058
Cell203933,2569.6636528639015,38247.72580475216
Cell203943,-3251.9988776275627,-11750.272576976955
Cell204149,-13515.473921295605,7615.254304971599
Cell204957,9761.170455734908,3277.517703054705
Cell205335,15936.07236609886,-15038.570359414987
Cell205405,12873.338166365033,-8546.126981532343
Cell205961,9465.380066375603,-10179.237744499804
Cell206258,10201.214851494768,-9297.50704177862
Cell206300,-3743.585328436453,13285.0456781403
Cell206563,-1928.9079489183603,12009.308086676589
Cell206845,-11441.59778520247,-7183.471409764434
Cell206907,614.1643977875449,5417.109061372057
Cell206920,-12151.169305198437,12881.152998497151
Cell207749,-10200.557707267213,15477.605009032914
Cell207789,9487.04334822861,2278.7479040347616
Cell207796,231.48707565395273,-9389.825319069205
Cell207886,-2927.654134619478,-10957.555276416067
Cell207981,-8688.685768743546,-3012.8030081825873
Cell208211,3433.226955225394,-10919.696945752134
Cell208299,1351.8783949353156,-613.2725145133323
Cell208424,-13848.089990542909,4979.775341048137
Cell208522,5291.524247549032,-12810.378235208209
Cell209178,4038.059884317577,37677.377666660934
Cell209432,8817.351658984006,-11315.824255565583
Cell209435,12602.30718090989,-15247.091706948557
Cell210168,2400.7197498793294,-6132.547732251135
Cell210676,-11147.415084347258,2173.017753878357
Cell210743,13775.543494475152,-14711.642281168231
Cell211007,-252.31317273252213,35381.02491555298
Cell211644,554.8496189077356,-11266.570749274719
Cell211917,-12209.93418829879,-2804.1232926687007
Cell211976,1502.8660388999888,-15903.659021984315
Cell212454,14392.050221123764,3157.7403372647427
Cell212537,-1441.6568491300945,-5127.498812456728
Cell212953,8389.20288149218,38951.738255163604
Cell213048,13832.673027692765,-2469.158706025567
Cell213069,-292.79624960924224,-7046.119376345338
Cell213745,-12810.48046673413,6376.7646040955515
Cell213783,593.9810303896899,-7268.618764996829
Cell214383,9869.722810779804,-13592.117126389583
Cell214464,17111.41429726075,-4477.648020763725
Cell214929,388.8978870470656,-8478.458665268103
Cell214946,13438.039323131277,1902.2491239922645
Cell215024,-13606.761737240084,5032.617339015732
Cell215101,23033.938945141443,-6935.789765482914
Cell215223,7623.796324911407,14850.755765595366
Cell215557,-8316.012451530041,-7190.375860850483
Cell215754,12603.67676886495,-990.3073453916783
Cell216397,-14956.945418949339,1700.0463768755671
Cell216825,-12478.489574060684,-1469.9956807125548
Cell216877,1646.4546288995775,-6586.521889545273
Cell217180,2753.009828045316,-12653.445161685802
Cell217190,18271.76345834383,-10920.37685959352
Cell217304,3056.7408786784777,2431.142276868996
Cell217698,2868.6650799012323,3934.9057693608625
Cell217701,186.2314693621881,34577.80264055618
Cell218010,5633.1276904406195,-11897.209674330676
Cell218162,-8950.540462598465,-2491.7782832169914
Cell218760,-9436.784466132,-8511.295134839285
Cell218762,25992.209171613627,-7781.696032039371
Cell219408,317.0526501051294,29179.233467478443
Cell220139,-3032.2086726766474,8042.956248167509
Cell220184,-6091.313714588665,-4246.435969075576
Cell220310,9020.368654201422,-9972.906266136257
Cell221162,10103.93761723219,-13248.695095782541
Cell221424,-12538.685355800237,12209.445709716505
Cell222366,-12772.535322619657,8290.912207794883
Cell222587,-9563.875908633345,-474.70900978667044
Cell222627,-3791.0478309512896,-12077.860222954962
Cell222775,12080.7825790303,-1263.1235671962309
Cell222964,2881.0284230907964,-14655.775871391024
Cell223224,-11286.053944400739,-7577.20613783988
Cell223302,17657.888427921156,-14846.173069412895
Cell223615,4253.829965430265,-13073.315300030923
Cell223699,-6476.202854762593,-12533.935078610488
Cell223728,6048.48743897651,-14194.867127377649
Cell224326,-10257.469004621704,-4980.460947825448
Cell224401,5838.46680382129,-8674.868843965125
Cell224724,10469.414748092468,-3459.0801534210827
Cell224946,16083.662673767898,-11168.82319399234
Cell225780,-6349.85756498689,-9472.827536501987
Cell225899,555.3611311210018,6018.298258324615
Cell225954,-4644.347216493108,-10083.455596488166
Cell226075,746.9021020372253,-4080.4847291272727
Cell226164,12248.934855172261,-8439.23066937981
Cell226417,-19.672163692164403,-15692.067192180852
Cell227033,15652.65666661962,-14176.407960916971
Cell227082,-3983.6904679385098,-4714.383142165097
Cell227442,6333.406181773114,-10407.676708694986
Cell227641,9409.746261163287,-8950.246944691855
Cell227927,3354.9517666050797,-5987.2824349161965
Cell228047,-9130.150720960151,-8190.899329144491
Cell228323,10208.72478493229,11981.029571773768
Cell228477,6360.370833511219,-7723.870857733549
Cell228762,2897.9061633819115,19150.2037809466
Cell229808,-10998.786127083133,14001.881543837118
Cell229937,24593.01545135577,-6615.202271852645
Cell230014,1606.5916903677871,-15979.268192191259
Cell230153,6553.653408221284,66.2914636771961
Cell230582,-15184.524763349884,-127.90125060485222
Cell231149,-3083.6680147806715,-14015.659606641279
Cell231710,1510.2510542902403,-8608.912296342263
Cell232542,21284.58755905725,-9432.474180287176
Cell232571,-8046.87610879363,-3341.1218605260883
Cell232860,-3529.269191149617,-5632.438575265
Cell232943,-105.48732196171862,5991.10047640858
Cell233111,9682.731313396866,-15524.642153946486
Cell233666,-8299.434771375287,19493.598093061748
Cell233827,16218.75241343727,-12028.758745864021
Cell233899,-9225.584035960761,-10608.780642248807
Cell234396,2242.668448496982,-12662.327969867734
Cell235691,8323.01380089663,-10626.927980006287
Cell236026,-1514.9179222233595,32622.961334324107
Cell236035,13499.995711047151,-12663.878925541532
Cell236036,6569.956464946168,-281.62492772080304
Cell236594,5089.180214803325,-11828.913339580498
Cell237140,7531.989546840395,2914.727292724762
Cell237944,2269.25384872221,31940.08896709711
Cell238116,-1666.6037476756653,-8739.408902823287
Cell238367,18801.250412220703,-10720.519346561126
Cell238610,4043.656129886269,-9669.242860947905
Cell238810,-10653.390226654348,-1314.7872930631
Cell238993,-15233.821747266415,-1026.7299253543758
Cell240025,14034.32826149385,-2649.9166621677255
Cell241027,-2035.2009580462104,-11129.549314119367
Cell241109,20783.804026634985,-5013.4099692737755
Cell241616,7182.52385567169,-13544.857739398065
Cell241874,11291.427561829158,-12128.897019672413
Cell241929,7284.043575215535,-15501.598620815037
Cell242271,7988.889771044695,-16596.357089512767
Cell242381,-3257.71383066159,6814.130473800725
Cell242709,-12253.903522628189,-2358.802277433927
Cell244372,-1511.4944891413256,-11510.713191001409
Cell244387,-4403.212985432878,23101.04117830589
Cell244433,77.36764280718724,2196.606457536262
Cell244572,10880.496893601598,-7486.122075738018
Cell244690,1037.439630736268,-14203.082735626336
Cell245118,15389.713376701966,-11087.015108849831
Cell245421,-8753.798538470743,18715.150777499002
Cell246573,5270.017725973785,37800.98401221524
Cell246594,2685.548785894967,2503.236369046168
